pfam_id	age_class	rna_go	rna_rbpworld	rna_union	dna_binding	in_green51	in_universal415
PF10987	LBCA	False	False	False	False	False	False
PF10988	LBCA	False	False	False	False	False	False
PF10989	Terrabacteria	False	False	False	False	False	False
PF10990	LBCA	False	False	False	False	False	False
PF10991	unclassifiable	False	False	False	False	False	False
PF10993	Proteobacteria	False	False	False	False	False	False
PF10994	post-LBCA	False	False	False	False	False	False
PF10996	LUCA	False	True	True	False	False	False
PF10997	Terrabacteria	False	False	False	False	False	False
PF10999	Terrabacteria	False	False	False	False	False	False
PF11000	Proteobacteria	False	False	False	False	False	False
PF11003	Proteobacteria	False	False	False	False	False	False
PF11004	post-LBCA	False	False	False	False	False	False
PF11006	Proteobacteria	False	False	False	False	False	False
PF11007	Terrabacteria	False	False	False	False	False	False
PF11008	post-LBCA	False	False	False	False	False	False
PF11009	post-LBCA	False	False	False	False	False	False
PF11010	post-LBCA	False	False	False	False	False	False
PF11011	Proteobacteria	False	False	False	False	False	False
PF11013	FCB	False	False	False	False	False	False
PF11014	Proteobacteria	False	False	False	False	False	False
PF11015	post-LBCA	False	False	False	False	False	False
PF11016	Terrabacteria	False	False	False	False	False	False
PF11017	post-LBCA	False	False	False	False	False	False
PF11019	Proteobacteria	False	False	False	False	False	False
PF11021	Terrabacteria	False	False	False	False	False	False
PF11023	Terrabacteria	False	False	False	False	False	False
PF11026	LBCA	False	False	False	False	False	False
PF11028	LBCA	False	False	False	False	False	False
PF11035		False	True	True	False	False	False
PF11041	Proteobacteria	False	False	False	False	False	False
PF11042	LBCA	False	False	False	False	False	False
PF11059	Proteobacteria	False	False	False	False	False	False
PF11061	Terrabacteria	False	False	False	False	False	False
PF11062	Proteobacteria	False	False	False	False	False	False
PF11064	Proteobacteria	False	False	False	False	False	False
PF11066	LBCA	False	False	False	False	False	False
PF11067	Proteobacteria	False	False	False	False	False	False
PF11068	Terrabacteria	False	False	False	False	False	False
PF11070	Terrabacteria	False	False	False	False	False	False
PF11071	post-LBCA	False	False	False	False	False	False
PF11072	Proteobacteria	False	False	False	False	False	False
PF11074	LBCA	False	False	False	False	False	False
PF11075	LBCA	False	False	False	False	False	False
PF11079	Terrabacteria	False	False	False	False	False	False
PF11084	Terrabacteria	False	False	False	False	False	False
PF11085	Terrabacteria	False	False	False	False	False	False
PF11086	unclassifiable	False	False	False	False	False	False
PF11095		True	True	True	False	False	False
PF11101	Proteobacteria	False	False	False	False	False	False
PF11102	Proteobacteria	False	False	False	False	False	False
PF11103	Proteobacteria	False	False	False	False	False	False
PF11112	Proteobacteria	False	False	False	False	False	False
PF11116	Terrabacteria	False	False	False	False	False	False
PF11117	Terrabacteria	False	False	False	False	False	False
PF11118	Terrabacteria	False	False	False	False	False	False
PF11122	Terrabacteria	False	False	False	False	False	False
PF11127	LBCA	False	False	False	False	False	False
PF11129		False	True	True	False	False	False
PF11130	unclassifiable	False	False	False	False	False	False
PF11132	Terrabacteria	False	False	False	False	False	False
PF11136	post-LBCA	False	False	False	False	False	False
PF11137	Proteobacteria	False	False	False	False	False	False
PF11138	post-LBCA	False	False	False	False	False	False
PF11139	LBCA	False	False	False	False	False	False
PF11140	Proteobacteria	False	False	False	False	False	False
PF11141	post-LBCA	False	False	False	False	False	False
PF11142	Proteobacteria	False	False	False	False	False	False
PF11143	Proteobacteria	False	False	False	False	False	False
PF11146	LBCA	False	False	False	False	False	False
PF11148	Terrabacteria	False	False	False	False	False	False
PF11149	Proteobacteria	False	False	False	False	False	False
PF11150	Proteobacteria	False	False	False	False	False	False
PF11151	Terrabacteria	False	False	False	False	False	False
PF11152	Terrabacteria	False	False	False	False	False	False
PF11153	Proteobacteria	False	False	False	False	False	False
PF11154	LBCA	False	False	False	False	False	False
PF11155	Terrabacteria	False	False	False	False	False	False
PF11157	Proteobacteria	False	False	False	False	False	False
PF11158	unclassifiable	False	False	False	False	False	False
PF11159	LBCA	False	False	False	False	False	False
PF11160	LBCA	False	False	False	False	False	False
PF11161	Proteobacteria	False	False	False	False	False	False
PF11162	LBCA	False	False	False	False	False	False
PF11163	unclassifiable	False	False	False	False	False	False
PF11164	Proteobacteria	False	False	False	False	False	False
PF11165	Terrabacteria	False	False	False	False	False	False
PF11167	Inspect	False	False	False	False	False	False
PF11168	Proteobacteria	False	False	False	False	False	False
PF11169	Proteobacteria	False	False	False	False	False	False
PF11171	LBCA	False	False	False	False	False	False
PF11172	post-LBCA	False	False	False	False	False	False
PF11173	Proteobacteria	False	False	False	False	False	False
PF11174	Proteobacteria	False	False	False	False	False	False
PF11175	LBCA	False	False	False	False	False	False
PF11181	post-LBCA	False	False	False	False	False	False
PF11182	Proteobacteria	False	False	False	False	False	False
PF11184	Terrabacteria	False	False	False	False	False	False
PF11185	LBCA	False	False	False	False	False	False
PF11187	unclassifiable	False	False	False	False	False	False
PF11188	LBCA	False	False	False	False	False	False
PF11189	Terrabacteria	False	False	False	False	False	False
PF11190	Proteobacteria	False	False	False	False	False	False
PF11191	Proteobacteria	False	False	False	False	False	False
PF11193	Terrabacteria	False	False	False	False	False	False
PF11195	post-LBCA	False	False	False	False	False	False
PF11196	LBCA	False	False	False	False	False	False
PF11197	Proteobacteria	False	False	False	False	False	False
PF11198	Proteobacteria	False	False	False	False	False	False
PF11199	LBCA	False	False	False	False	False	False
PF11201	Proteobacteria	False	False	False	False	False	False
PF11202	post-LBCA	False	False	False	False	False	False
PF11203	Terrabacteria	False	False	False	False	False	False
PF11205	Proteobacteria	False	False	False	False	False	False
PF11207	Proteobacteria	False	False	False	False	False	False
PF11208	post-LBCA	False	False	False	False	False	False
PF11209	Terrabacteria	False	False	False	False	False	False
PF11210	Terrabacteria	False	False	False	False	False	False
PF11211	Inspect	False	False	False	False	False	False
PF11213	Terrabacteria	False	False	False	False	False	False
PF11215	post-LBCA	False	False	False	False	False	False
PF11216	Proteobacteria	False	False	False	False	False	False
PF11217	Terrabacteria	False	False	False	False	False	False
PF11218	post-LBCA	False	False	False	False	False	False
PF11219	Proteobacteria	False	False	False	False	False	False
PF11220	post-LBCA	False	False	False	False	False	False
PF11222	Terrabacteria	False	False	False	False	False	False
PF11225	post-LBCA	False	False	False	False	False	False
PF11227	Proteobacteria	False	False	False	False	False	False
PF11228	Terrabacteria	False	False	False	False	False	False
PF11230	LBCA	False	False	False	False	False	False
PF11231	Proteobacteria	False	False	False	False	False	False
PF11233	Proteobacteria	False	False	False	False	False	False
PF11236	LBCA	False	False	False	False	False	False
PF11237	Terrabacteria	False	False	False	False	False	False
PF11238	Terrabacteria	False	False	False	False	False	False
PF11239	Terrabacteria	False	False	False	False	False	False
PF11240	Terrabacteria	False	False	False	False	False	False
PF11241	Terrabacteria	False	False	False	False	False	False
PF11248	Terrabacteria	False	False	False	False	False	False
PF11249	Proteobacteria	False	False	False	False	False	False
PF11251	FCB	False	False	False	False	False	False
PF11253	post-LBCA	False	False	False	False	False	False
PF11255	Terrabacteria	False	False	False	False	False	False
PF11256	Terrabacteria	False	False	False	False	False	False
PF11258	Terrabacteria	False	False	False	False	False	False
PF11259	LBCA	False	False	False	False	False	False
PF11262		False	True	True	False	False	False
PF11264	Terrabacteria	False	False	False	False	False	False
PF11266	Terrabacteria	False	False	False	False	False	False
PF11267	Terrabacteria	False	False	False	False	False	False
PF11268	Terrabacteria	False	False	False	False	False	False
PF11271	Terrabacteria	False	False	False	False	False	False
PF11272	unclassifiable	False	False	False	False	False	False
PF11273	Terrabacteria	False	False	False	False	False	False
PF11276	FCB	False	False	False	False	False	False
PF11279	Proteobacteria	False	False	False	False	False	False
PF11280	Proteobacteria	False	False	False	False	False	False
PF11282	Terrabacteria	False	False	False	False	False	False
PF11283	Terrabacteria	False	False	False	False	False	False
PF11284	Proteobacteria	False	False	False	False	False	False
PF11285	Terrabacteria	False	False	False	False	False	False
PF11286	Proteobacteria	False	False	False	False	False	False
PF11287	Proteobacteria	False	False	False	False	False	False
PF11288	LBCA	False	False	False	False	False	False
PF11290	Terrabacteria	False	False	False	False	False	False
PF11292	Terrabacteria	False	False	False	False	False	False
PF11294	post-LBCA	False	False	False	False	False	False
PF11295	Proteobacteria	False	False	False	False	False	False
PF11296	Terrabacteria	False	False	False	False	False	False
PF11297	FCB	False	False	False	False	False	False
PF11298	Terrabacteria	False	False	False	False	False	False
PF11299	post-LBCA	False	False	False	False	False	False
PF11300	post-LBCA	False	False	False	False	False	False
PF11301	unclassifiable	False	False	False	False	False	False
PF11303	post-LBCA	False	False	False	False	False	False
PF11304	post-LBCA	False	False	False	False	False	False
PF11305	Terrabacteria	False	False	False	False	False	False
PF11306	LBCA	False	False	False	False	False	False
PF11307	FCB	False	False	False	False	False	False
PF11308	LBCA	False	False	False	False	False	False
PF11314	Terrabacteria	False	False	False	False	False	False
PF11316	post-LBCA	False	False	False	False	False	False
PF11317	Terrabacteria	False	False	False	False	False	False
PF11318	Terrabacteria	False	False	False	False	False	False
PF11319	Proteobacteria	False	False	False	False	False	False
PF11322	post-LBCA	False	False	False	False	False	False
PF11324	Proteobacteria	False	False	False	False	False	False
PF11325	post-LBCA	False	False	False	False	False	False
PF11329	LBCA	False	False	False	False	False	False
PF11332	Terrabacteria	False	False	False	False	False	False
PF11333	Proteobacteria	False	False	False	False	False	False
PF11335	unclassifiable	False	False	False	False	False	False
PF11337	Terrabacteria	False	False	False	False	False	False
PF11338	Terrabacteria	False	False	False	False	False	False
PF11339	post-LBCA	False	False	False	False	False	False
PF11340	Proteobacteria	False	False	False	False	False	False
PF11341	Terrabacteria	False	False	False	False	False	False
PF11342	Proteobacteria	False	False	False	False	False	False
PF11343	Terrabacteria	False	False	False	False	False	False
PF11344	Terrabacteria	False	False	False	False	False	False
PF11345	Terrabacteria	False	False	False	False	False	False
PF11346	Proteobacteria	False	False	False	False	False	False
PF11347	Terrabacteria	False	False	False	False	False	False
PF11348	Proteobacteria	False	False	False	False	False	False
PF11349	Terrabacteria	False	False	False	False	False	False
PF11350	Terrabacteria	False	False	False	False	False	False
PF11351	post-LBCA	False	False	False	False	False	False
PF11352	Terrabacteria	False	False	False	False	False	False
PF11353	Terrabacteria	False	False	False	False	False	False
PF11356	post-LBCA	False	False	False	False	False	False
PF11360	Terrabacteria	False	False	False	False	False	False
PF11361	Terrabacteria	False	False	False	False	False	False
PF11363	FCB	False	False	False	False	False	False
PF11367	LBCA	False	False	False	False	False	False
